timestamp,run_id,model_name,budget_mode,scheme,score_scheme,score_bits,score_decay_scheme,score_decay_application,score_length_bits,score_frac_bits,score_signed,hw_delta_bits,hw_age_lut_entries,ratio,window_tokens,window_ratio,high_bits,low_bits,high_precision_native,sweep_mode,num_samples,num_records,max_tokens,seed,t_p,k,seq_len,accuracy,baseline_accuracy,kv_size_before,kv_size_after,compression_pct,avg_seq_len,kv_bytes_occupied
2026-09-10 20:57:12,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.5,32,0.5,8,4,True,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,754319360.0,35.125732421875,1157.425,606824038.4
2026-09-10 21:03:09,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.75,32,0.5,8,4,True,grid,40,40,4096,0,1106,829,4096,0.975,0.975,2147483648.0,862846976.0,40.179443359375,1157.425,606824038.4
2026-09-10 21:09:11,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,20,False,17,512,0.25,32,0.5,8,4,True,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,645398528.0,30.0537109375,1157.425,606824038.4
2026-09-10 21:15:04,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,20,False,17,512,0.5,32,0.5,8,4,True,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,754319360.0,35.125732421875,1157.425,606824038.4
2026-09-10 21:21:38,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,20,False,17,512,0.75,32,0.5,8,4,True,grid,40,40,4096,0,1106,829,4096,0.975,0.975,2147483648.0,862846976.0,40.179443359375,1157.425,606824038.4
2026-09-10 21:26:51,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fp32,,lut,ranking,,,,,512,0.25,64,0.5,8,2,True,grid,40,40,4096,0,1106,276,4096,0.65,0.975,2147483648.0,395051008.0,18.39599609375,1157.425,606824038.4
2026-09-10 21:32:04,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fp32,,lut,ranking,,,,,512,0.5,64,0.5,8,2,True,grid,40,40,4096,0,1106,553,4096,0.775,0.975,2147483648.0,522125312.0,24.3133544921875,1157.425,606824038.4
2026-09-10 21:37:37,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fp32,,lut,ranking,,,,,512,0.75,64,0.5,8,2,True,grid,40,40,4096,0,1106,829,4096,0.875,0.975,2147483648.0,648740864.0,30.2093505859375,1157.425,606824038.4
2026-09-10 21:42:46,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,native,,lut,ranking,,,,,512,0.25,64,0.5,8,2,True,grid,40,40,4096,0,1106,276,4096,0.625,0.975,2147483648.0,395051008.0,18.39599609375,1157.425,606824038.4
2026-09-10 21:47:57,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,native,,lut,ranking,,,,,512,0.5,64,0.5,8,2,True,grid,40,40,4096,0,1106,553,4096,0.775,0.975,2147483648.0,522125312.0,24.3133544921875,1157.425,606824038.4
2026-09-10 21:53:33,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,native,,lut,ranking,,,,,512,0.75,64,0.5,8,2,True,grid,40,40,4096,0,1106,829,4096,0.875,0.975,2147483648.0,648740864.0,30.2093505859375,1157.425,606824038.4
2026-09-10 21:59:14,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,2,False,17,512,0.25,64,0.5,8,2,True,grid,40,40,4096,0,1106,276,4096,0.475,0.975,2147483648.0,395051008.0,18.39599609375,1157.425,606824038.4
2026-09-10 22:04:57,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,2,False,17,512,0.5,64,0.5,8,2,True,grid,40,40,4096,0,1106,553,4096,0.575,0.975,2147483648.0,522125312.0,24.3133544921875,1157.425,606824038.4
2026-09-10 22:10:46,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,2,False,17,512,0.75,64,0.5,8,2,True,grid,40,40,4096,0,1106,829,4096,0.85,0.975,2147483648.0,648740864.0,30.2093505859375,1157.425,606824038.4
2026-09-10 22:16:29,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,4,False,17,512,0.25,64,0.5,8,2,True,grid,40,40,4096,0,1106,276,4096,0.45,0.975,2147483648.0,395051008.0,18.39599609375,1157.425,606824038.4
2026-09-10 22:22:12,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,4,False,17,512,0.5,64,0.5,8,2,True,grid,40,40,4096,0,1106,553,4096,0.575,0.975,2147483648.0,522125312.0,24.3133544921875,1157.425,606824038.4
2026-09-10 22:28:00,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,4,False,17,512,0.75,64,0.5,8,2,True,grid,40,40,4096,0,1106,829,4096,0.85,0.975,2147483648.0,648740864.0,30.2093505859375,1157.425,606824038.4
2026-09-10 22:33:33,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,6,False,17,512,0.25,64,0.5,8,2,True,grid,40,40,4096,0,1106,276,4096,0.475,0.975,2147483648.0,395051008.0,18.39599609375,1157.425,606824038.4
2026-09-10 22:39:15,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,6,False,17,512,0.5,64,0.5,8,2,True,grid,40,40,4096,0,1106,553,4096,0.575,0.975,2147483648.0,522125312.0,24.3133544921875,1157.425,606824038.4
2026-09-10 22:45:01,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,6,False,17,512,0.75,64,0.5,8,2,True,grid,40,40,4096,0,1106,829,4096,0.9,0.975,2147483648.0,648740864.0,30.2093505859375,1157.425,606824038.4
2026-09-10 22:51:16,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,12,False,17,512,0.25,64,0.5,8,2,True,grid,40,40,4096,0,1106,276,4096,0.6,0.975,2147483648.0,395051008.0,18.39599609375,1157.425,606824038.4
2026-09-10 23:03:05,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,12,False,17,512,0.5,64,0.5,8,2,True,grid,40,40,4096,0,1106,553,4096,0.8,0.975,2147483648.0,522125312.0,24.3133544921875,1157.425,606824038.4
2026-09-10 23:09:45,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,12,False,17,512,0.75,64,0.5,8,2,True,grid,40,40,4096,0,1106,829,4096,0.975,0.975,2147483648.0,648740864.0,30.2093505859375,1157.425,606824038.4
2026-09-10 23:15:14,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.25,64,0.5,8,2,True,grid,40,40,4096,0,1106,276,4096,0.65,0.975,2147483648.0,395051008.0,18.39599609375,1157.425,606824038.4
2026-09-10 23:20:36,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.5,64,0.5,8,2,True,grid,40,40,4096,0,1106,553,4096,0.775,0.975,2147483648.0,522125312.0,24.3133544921875,1157.425,606824038.4
2026-09-10 23:26:13,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.75,64,0.5,8,2,True,grid,40,40,4096,0,1106,829,4096,0.875,0.975,2147483648.0,648740864.0,30.2093505859375,1157.425,606824038.4
2026-09-10 23:31:34,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,20,False,17,512,0.25,64,0.5,8,2,True,grid,40,40,4096,0,1106,276,4096,0.6,0.975,2147483648.0,395051008.0,18.39599609375,1157.425,606824038.4
2026-09-10 23:36:56,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,20,False,17,512,0.5,64,0.5,8,2,True,grid,40,40,4096,0,1106,553,4096,0.8,0.975,2147483648.0,522125312.0,24.3133544921875,1157.425,606824038.4
2026-09-10 23:42:43,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,20,False,17,512,0.75,64,0.5,8,2,True,grid,40,40,4096,0,1106,829,4096,0.9,0.975,2147483648.0,648740864.0,30.2093505859375,1157.425,606824038.4
2026-09-10 23:48:28,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fp32,,lut,ranking,,,,,512,0.25,64,0.5,8,4,True,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,645398528.0,30.0537109375,1157.425,606824038.4
2026-09-10 23:54:11,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fp32,,lut,ranking,,,,,512,0.5,64,0.5,8,4,True,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,754319360.0,35.125732421875,1157.425,606824038.4
2026-09-10 23:59:54,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fp32,,lut,ranking,,,,,512,0.75,64,0.5,8,4,True,grid,40,40,4096,0,1106,829,4096,0.975,0.975,2147483648.0,862846976.0,40.179443359375,1157.425,606824038.4
